is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,hour,is_A1,is_A2,is_A3,is_A4,is_A5,is_A6,is_A7,is_A8,passenger_origin,is_holiday,is_weekend,is_festival,rain_flag,cloudcover,temp,temp_bin,temp_range
0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,368,0,0,0,0,80.1,90.5,2,87–93°F
0,1,0,0,0,0,0,16,0,0,0,0,0,1,0,0,694,0,0,0,0,80.1,90.5,2,87–93°F
0,1,0,0,0,0,0,16,0,0,0,0,0,0,1,0,222,0,0,0,0,80.1,90.5,2,87–93°F
0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1006,0,0,0,0,80.1,90.5,2,87–93°F
0,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,890,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,1,0,0,0,0,0,0,830,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,1,0,0,0,0,0,347,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,1,0,0,0,0,747,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,409,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,1,0,0,928,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,0,1,0,248,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1443,0,0,0,0,27.1,88.2,2,87–93°F
0,1,0,0,0,0,0,18,1,0,0,0,0,0,0,0,974,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,1,0,0,0,0,0,0,906,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,1,0,0,0,0,0,346,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,609,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,480,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,0,0,0,1,0,0,1047,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,303,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1417,0,0,0,0,27.1,86.0,1,79–86°F
0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,803,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,0,715,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,1,0,0,0,0,0,227,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,0,1,0,0,0,0,406,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,0,0,1,0,0,0,452,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,0,0,0,1,0,0,965,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,0,0,0,0,1,0,271,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,946,0,0,0,0,82.9,85.1,1,79–86°F
0,1,0,0,0,0,0,20,1,0,0,0,0,0,0,0,796,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,0,613,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,0,175,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,0,1,0,0,0,0,270,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,0,0,1,0,0,0,360,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,0,0,0,1,0,0,737,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,0,0,0,0,1,0,218,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,1,602,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,1,0,0,0,0,0,0,0,565,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,1,0,0,0,0,0,0,399,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,151,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,1,0,0,0,0,213,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,1,0,0,0,284,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,1,0,0,477,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,0,1,0,194,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,1,460,0,0,0,0,27.1,84.2,1,79–86°F
0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,0,337,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,1,0,0,0,0,0,0,279,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,1,0,0,0,0,0,127,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,1,0,0,0,0,200,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,242,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,351,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,0,1,0,104,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,1,390,0,0,0,0,80.4,83.3,1,79–86°F
0,1,0,0,0,0,0,23,1,0,0,0,0,0,0,0,225,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,233,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,1,0,0,0,0,0,76,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,138,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,190,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,1,0,0,298,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,0,1,0,71,0,0,0,0,27.1,81.0,1,79–86°F
0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,1,324,0,0,0,0,27.1,81.0,1,79–86°F
0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,611,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,256,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,130,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,268,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,225,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,341,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,148,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,321,0,0,0,0,27.1,76.1,0,≤78°F
0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,999,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,465,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,263,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,397,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,370,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,629,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,240,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,733,0,0,0,0,27.1,75.6,0,≤78°F
0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,1073,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,689,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,365,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,499,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,539,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,997,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,324,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1362,0,0,0,0,79.9,77.1,0,≤78°F
0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,800,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,791,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,349,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,477,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,624,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,1274,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,339,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,1331,0,0,0,0,27.1,77.4,0,≤78°F
0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,665,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,620,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,299,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,385,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,507,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,1102,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,217,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,881,0,0,0,0,27.1,79.7,1,79–86°F
0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,511,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,556,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,220,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,304,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,364,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,0,0,0,1,0,0,957,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,178,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,722,0,0,0,0,66.2,85.1,1,79–86°F
0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,480,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,681,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,163,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,254,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,415,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,675,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,0,1,0,153,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1,735,0,0,0,0,27.1,86.4,2,87–93°F
0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,518,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,721,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,195,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,1,0,0,0,0,243,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,390,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,528,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,198,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,1,651,0,0,0,0,27.1,90.0,2,87–93°F
0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,443,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,522,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,144,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,1,0,0,0,0,259,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,329,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,1,0,0,610,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,0,1,0,198,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,542,0,0,0,0,60.8,92.0,2,87–93°F
0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,408,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,396,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,118,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,0,1,0,0,0,0,295,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,0,0,1,0,0,0,389,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,0,0,0,1,0,0,589,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,0,0,0,0,1,0,167,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,678,0,0,0,0,27.1,89.6,2,87–93°F
0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,522,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,0,364,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,152,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,336,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,1,0,0,0,397,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,0,617,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,0,1,0,201,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,812,0,0,0,0,42.8,91.4,2,87–93°F
0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,561,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,1,0,0,0,0,0,0,478,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,227,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,0,468,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,433,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,878,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,0,1,0,345,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,1,971,0,0,0,0,73.6,91.8,2,87–93°F
0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,674,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,0,849,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,1,0,0,0,0,0,311,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,1,0,0,0,0,647,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,1,0,0,0,466,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,1,0,0,1171,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,372,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,1,1240,0,0,0,0,42.8,90.0,2,87–93°F
0,0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,769,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,0,987,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,321,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,1,0,0,0,0,595,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,434,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,1,0,0,1236,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,358,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,1,1467,0,0,0,0,42.8,89.1,2,87–93°F
0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,901,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,1,0,0,0,0,0,0,937,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,1,0,0,0,0,0,264,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,1,0,0,0,0,468,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,402,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,1,0,0,809,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,0,1,0,263,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,1,1348,0,0,0,0,80.2,87.5,2,87–93°F
0,0,1,0,0,0,0,20,1,0,0,0,0,0,0,0,820,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,1,0,0,0,0,0,0,481,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,1,0,0,0,0,0,241,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,1,0,0,0,0,297,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,1,0,0,0,383,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,0,1,0,0,532,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,0,0,1,0,192,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,1,712,0,0,0,0,42.8,86.0,1,79–86°F
0,0,1,0,0,0,0,21,1,0,0,0,0,0,0,0,512,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,1,0,0,0,0,0,0,289,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,1,0,0,0,0,0,194,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,0,1,0,0,0,0,225,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,0,0,1,0,0,0,284,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,0,0,0,1,0,0,567,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,0,0,0,0,1,0,134,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,1,389,0,0,0,0,42.8,84.2,1,79–86°F
0,0,1,0,0,0,0,22,1,0,0,0,0,0,0,0,421,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,0,275,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,1,0,0,0,0,0,93,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,0,1,0,0,0,0,231,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,0,0,1,0,0,0,200,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,0,477,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,0,0,0,0,1,0,119,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,1,327,0,0,0,0,59.7,83.2,1,79–86°F
0,0,1,0,0,0,0,23,1,0,0,0,0,0,0,0,218,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,1,0,0,0,0,0,0,266,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,1,0,0,0,0,0,63,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,0,1,0,0,0,0,184,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,0,0,1,0,0,0,168,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,0,0,0,1,0,0,385,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,0,0,0,0,1,0,109,0,0,0,0,27.1,82.8,1,79–86°F
0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,1,229,0,0,0,0,27.1,82.8,1,79–86°F
0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,408,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,291,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,105,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,202,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,205,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,407,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,135,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,332,0,0,0,0,27.1,79.2,1,79–86°F
0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,623,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,611,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,205,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,411,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,425,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,733,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,212,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,800,0,0,0,0,10.3,77.9,0,≤78°F
0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,936,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,888,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,323,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,630,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,592,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,1259,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,365,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,1311,0,0,0,0,71.0,80.0,1,79–86°F
0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,903,0,0,0,0,19.9,79.2,1,79–86°F
0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,806,0,0,0,0,19.9,79.2,1,79–86°F
